#x 	 y(x) 	 y'(x) 
8.05626 0.97961 -0.20091
8.05815 0.979228 -0.202762
8.06005 0.978843 -0.204613
8.06194 0.978454 -0.206463
8.06383 0.978062 -0.208313
8.06572 0.977667 -0.210162
8.06761 0.977268 -0.21201
8.0695 0.976865 -0.213857
8.07139 0.976459 -0.215703
8.07328 0.976049 -0.217549
8.07517 0.975636 -0.219394
8.07706 0.97522 -0.221238
8.07895 0.9748 -0.223081
8.08084 0.974376 -0.224924
8.08273 0.973949 -0.226766
8.08462 0.973519 -0.228606
8.08651 0.973085 -0.230447
8.0884 0.972648 -0.232286
8.09029 0.972207 -0.234124
8.09219 0.971762 -0.235962
8.09408 0.971314 -0.237799
8.09597 0.970863 -0.239635
8.09786 0.970408 -0.24147
8.09975 0.96995 -0.243304
8.10164 0.969488 -0.245137
8.10353 0.969023 -0.24697
8.10542 0.968555 -0.248801
8.10731 0.968082 -0.250632
8.1092 0.967607 -0.252462
8.11109 0.967128 -0.254291
8.11298 0.966645 -0.256119
8.11487 0.966159 -0.257946
8.11676 0.96567 -0.259772
8.11865 0.965177 -0.261597
8.12054 0.964681 -0.263421
8.12243 0.964181 -0.265245
8.12433 0.963678 -0.267067
8.12622 0.963171 -0.268889
8.12811 0.962661 -0.270709
8.13 0.962148 -0.272529
8.13189 0.961631 -0.274347
8.13378 0.96111 -0.276165
8.13567 0.960587 -0.277981
8.13756 0.960059 -0.279797
8.13945 0.959529 -0.281611
8.14134 0.958994 -0.283425
8.14323 0.958457 -0.285237
8.14512 0.957916 -0.287049
8.14701 0.957371 -0.28886
8.1489 0.956824 -0.290669
8.15079 0.956272 -0.292477
8.15268 0.955718 -0.294285
8.15457 0.95516 -0.296091
8.15647 0.954598 -0.297896
8.15836 0.954033 -0.299701
8.16025 0.953465 -0.301504
8.16214 0.952893 -0.303306
8.16403 0.952318 -0.305107
8.16592 0.95174 -0.306907
8.16781 0.951158 -0.308706
8.1697 0.950572 -0.310503
8.17159 0.949984 -0.3123
8.17348 0.949391 -0.314095
8.17537 0.948796 -0.31589
8.17726 0.948197 -0.317683
8.17915 0.947595 -0.319475
8.18104 0.946989 -0.321266
8.18293 0.94638 -0.323056
8.18482 0.945768 -0.324844
8.18671 0.945152 -0.326632
8.18861 0.944532 -0.328418
8.1905 0.94391 -0.330203
8.19239 0.943284 -0.331987
8.19428 0.942655 -0.33377
8.19617 0.942022 -0.335552
8.19806 0.941386 -0.337332
8.19995 0.940746 -0.339111
8.20184 0.940104 -0.340889
8.20373 0.939457 -0.342666
8.20562 0.938808 -0.344441
8.20751 0.938155 -0.346216
8.2094 0.937499 -0.347989
8.21129 0.936839 -0.34976
8.21318 0.936176 -0.351531
8.21507 0.93551 -0.3533
8.21696 0.93484 -0.355068
8.21885 0.934167 -0.356835
8.22074 0.933491 -0.358601
8.22264 0.932811 -0.360365
8.22453 0.932129 -0.362128
8.22642 0.931442 -0.363889
8.22831 0.930753 -0.36565
8.2302 0.93006 -0.367409
8.23209 0.929363 -0.369166
8.23398 0.928664 -0.370923
8.23587 0.927961 -0.372678
8.23776 0.927255 -0.374431
8.23965 0.926545 -0.376184
8.24154 0.925832 -0.377935
8.24343 0.925116 -0.379685
8.24532 0.924397 -0.381433
8.24721 0.923674 -0.38318
8.2491 0.922948 -0.384925
8.25099 0.922218 -0.38667
8.25288 0.921486 -0.388413
8.25478 0.92075 -0.390154
8.25667 0.92001 -0.391894
8.25856 0.919268 -0.393633
8.26045 0.918522 -0.39537
8.26234 0.917773 -0.397106
8.26423 0.91702 -0.39884
8.26612 0.916265 -0.400573
8.26801 0.915506 -0.402305
8.2699 0.914744 -0.404035
8.27179 0.913978 -0.405764
8.27368 0.913209 -0.407491
8.27557 0.912437 -0.409217
8.27746 0.911662 -0.410941
8.27935 0.910883 -0.412664
8.28124 0.910102 -0.414385
8.28313 0.909317 -0.416105
8.28502 0.908528 -0.417823
8.28692 0.907737 -0.41954
8.28881 0.906942 -0.421256
8.2907 0.906144 -0.42297
8.29259 0.905343 -0.424682
8.29448 0.904538 -0.426393
8.29637 0.90373 -0.428102
8.29826 0.902919 -0.42981
8.30015 0.902105 -0.431516
8.30204 0.901288 -0.433221
8.30393 0.900467 -0.434924
8.30582 0.899643 -0.436626
8.30771 0.898816 -0.438326
8.3096 0.897986 -0.440024
8.31149 0.897152 -0.441721
8.31338 0.896316 -0.443417
8.31527 0.895476 -0.44511
8.31716 0.894633 -0.446803
8.31906 0.893786 -0.448493
8.32095 0.892937 -0.450182
8.32284 0.892084 -0.45187
8.32473 0.891228 -0.453555
8.32662 0.890369 -0.455239
8.32851 0.889507 -0.456922
8.3304 0.888641 -0.458603
8.33229 0.887773 -0.460282
8.33418 0.886901 -0.46196
8.33607 0.886026 -0.463636
8.33796 0.885148 -0.46531
8.33985 0.884267 -0.466982
8.34174 0.883382 -0.468653
8.34363 0.882495 -0.470323
8.34552 0.881604 -0.47199
8.34741 0.88071 -0.473656
8.3493 0.879813 -0.47532
8.3512 0.878913 -0.476983
8.35309 0.878009 -0.478644
8.35498 0.877103 -0.480303
8.35687 0.876193 -0.48196
8.35876 0.87528 -0.483616
8.36065 0.874364 -0.48527
8.36254 0.873445 -0.486922
8.36443 0.872523 -0.488572
8.36632 0.871598 -0.490221
8.36821 0.87067 -0.491868
8.3701 0.869738 -0.493513
8.37199 0.868804 -0.495157
8.37388 0.867866 -0.496798
8.37577 0.866925 -0.498438
8.37766 0.865981 -0.500076
8.37955 0.865034 -0.501713
8.38144 0.864084 -0.503347
8.38334 0.863131 -0.50498
8.38523 0.862175 -0.506611
8.38712 0.861216 -0.50824
8.38901 0.860253 -0.509867
8.3909 0.859288 -0.511493
8.39279 0.858319 -0.513116
8.39468 0.857347 -0.514738
8.39657 0.856373 -0.516358
8.39846 0.855395 -0.517976
8.40035 0.854414 -0.519593
8.40224 0.85343 -0.521207
8.40413 0.852443 -0.52282
8.40602 0.851453 -0.52443
8.40791 0.85046 -0.526039
8.4098 0.849464 -0.527646
8.41169 0.848465 -0.529251
8.41358 0.847463 -0.530854
8.41548 0.846458 -0.532455
8.41737 0.84545 -0.534055
8.41926 0.844439 -0.535652
8.42115 0.843425 -0.537248
8.42304 0.842407 -0.538841
8.42493 0.841387 -0.540433
8.42682 0.840364 -0.542023
8.42871 0.839338 -0.543611
8.4306 0.838308 -0.545196
8.43249 0.837276 -0.54678
8.43438 0.836241 -0.548362
8.43627 0.835203 -0.549942
8.43816 0.834161 -0.55152
8.44005 0.833117 -0.553096
8.44194 0.83207 -0.55467
8.44383 0.83102 -0.556243
8.44572 0.829967 -0.557813
8.44762 0.828911 -0.559381
8.44951 0.827852 -0.560947
8.4514 0.82679 -0.562511
8.45329 0.825725 -0.564073
8.45518 0.824657 -0.565633
8.45707 0.823586 -0.567191
8.45896 0.822512 -0.568747
8.46085 0.821436 -0.570301
8.46274 0.820356 -0.571853
8.46463 0.819273 -0.573403
8.46652 0.818188 -0.574951
8.46841 0.817099 -0.576497
8.4703 0.816008 -0.578041
8.47219 0.814914 -0.579583
8.47408 0.813816 -0.581122
8.47597 0.812716 -0.58266
8.47786 0.811613 -0.584195
8.47976 0.810507 -0.585729
8.48165 0.809398 -0.58726
8.48354 0.808287 -0.588789
8.48543 0.807172 -0.590316
8.48732 0.806055 -0.591841
8.48921 0.804934 -0.593364
8.4911 0.803811 -0.594885
8.49299 0.802685 -0.596403
8.49488 0.801556 -0.59792
8.49677 0.800424 -0.599434
8.49866 0.799289 -0.600946
8.50055 0.798152 -0.602456
8.50244 0.797011 -0.603964
8.50433 0.795868 -0.60547
8.50622 0.794722 -0.606974
8.50811 0.793573 -0.608475
8.51 0.792421 -0.609974
8.5119 0.791267 -0.611471
8.51379 0.790109 -0.612966
8.51568 0.788949 -0.614459
8.51757 0.787786 -0.615949
8.51946 0.78662 -0.617438
8.52135 0.785451 -0.618924
8.52324 0.78428 -0.620407
8.52513 0.783105 -0.621889
8.52702 0.781928 -0.623369
8.52891 0.780748 -0.624846
8.5308 0.779566 -0.626321
8.53269 0.77838 -0.627793
8.53458 0.777192 -0.629264
8.53647 0.776001 -0.630732
8.53836 0.774807 -0.632198
8.54025 0.77361 -0.633662
8.54214 0.772411 -0.635123
8.54404 0.771209 -0.636582
8.54593 0.770004 -0.638039
8.54782 0.768796 -0.639494
8.54971 0.767586 -0.640946
8.5516 0.766373 -0.642396
8.55349 0.765157 -0.643844
8.55538 0.763938 -0.645289
8.55727 0.762717 -0.646733
8.55916 0.761493 -0.648173
8.56105 0.760266 -0.649612
8.56294 0.759036 -0.651048
8.56483 0.757804 -0.652482
8.56672 0.756569 -0.653913
8.56861 0.755332 -0.655343
8.5705 0.754091 -0.65677
8.57239 0.752848 -0.658194
8.57428 0.751603 -0.659616
8.57618 0.750354 -0.661036
8.57807 0.749103 -0.662453
8.57996 0.747849 -0.663868
8.58185 0.746593 -0.665281
8.58374 0.745334 -0.666691
8.58563 0.744072 -0.668099
8.58752 0.742808 -0.669505
8.58941 0.741541 -0.670908
8.5913 0.740271 -0.672309
8.59319 0.738998 -0.673707
8.59508 0.737723 -0.675103
8.59697 0.736446 -0.676497
8.59886 0.735165 -0.677888
8.60075 0.733883 -0.679276
8.60264 0.732597 -0.680663
8.60453 0.731309 -0.682046
8.60642 0.730018 -0.683428
8.60832 0.728725 -0.684807
8.61021 0.727429 -0.686183
8.6121 0.72613 -0.687557
8.61399 0.724829 -0.688929
8.61588 0.723525 -0.690298
8.61777 0.722219 -0.691665
8.61966 0.72091 -0.693029
8.62155 0.719598 -0.694391
8.62344 0.718284 -0.69575
8.62533 0.716968 -0.697107
8.62722 0.715648 -0.698461
8.62911 0.714327 -0.699812
8.631 0.713002 -0.701162
8.63289 0.711675 -0.702508
8.63478 0.710346 -0.703853
8.63667 0.709014 -0.705194
8.63856 0.70768 -0.706534
8.64045 0.706342 -0.70787
8.64235 0.705003 -0.709204
8.64424 0.703661 -0.710536
8.64613 0.702316 -0.711865
8.64802 0.700969 -0.713192
8.64991 0.69962 -0.714516
8.6518 0.698267 -0.715837
8.65369 0.696913 -0.717156
8.65558 0.695556 -0.718472
8.65747 0.694196 -0.719786
8.65936 0.692834 -0.721097
8.66125 0.69147 -0.722406
8.66314 0.690103 -0.723712
8.66503 0.688733 -0.725015
8.66692 0.687361 -0.726316
8.66881 0.685987 -0.727614
8.6707 0.68461 -0.72891
8.67259 0.683231 -0.730203
8.67449 0.681849 -0.731493
8.67638 0.680465 -0.732781
8.67827 0.679078 -0.734066
8.68016 0.677689 -0.735349
8.68205 0.676298 -0.736628
8.68394 0.674904 -0.737906
8.68583 0.673508 -0.73918
8.68772 0.672109 -0.740452
8.68961 0.670708 -0.741722
8.6915 0.669304 -0.742988
8.69339 0.667898 -0.744252
8.69528 0.66649 -0.745514
8.69717 0.665079 -0.746773
8.69906 0.663666 -0.748029
8.70095 0.662251 -0.749282
8.70284 0.660833 -0.750533
8.70473 0.659413 -0.751781
8.70663 0.657991 -0.753026
8.70852 0.656566 -0.754269
8.71041 0.655139 -0.755509
8.7123 0.653709 -0.756746
8.71419 0.652277 -0.75798
8.71608 0.650843 -0.759212
8.71797 0.649407 -0.760441
8.71986 0.647968 -0.761668
8.72175 0.646527 -0.762891
8.72364 0.645083 -0.764112
8.72553 0.643637 -0.765331
8.72742 0.642189 -0.766546
8.72931 0.640739 -0.767759
8.7312 0.639286 -0.768969
8.73309 0.637831 -0.770176
8.73498 0.636374 -0.771381
8.73687 0.634915 -0.772582
8.73877 0.633453 -0.773781
8.74066 0.631989 -0.774978
8.74255 0.630522 -0.776171
8.74444 0.629054 -0.777362
8.74633 0.627583 -0.77855
8.74822 0.62611 -0.779735
8.75011 0.624635 -0.780917
8.752 0.623157 -0.782097
8.75389 0.621678 -0.783273
8.75578 0.620196 -0.784447
8.75767 0.618711 -0.785618
8.75956 0.617225 -0.786787
8.76145 0.615736 -0.787952
8.76334 0.614246 -0.789115
8.76523 0.612753 -0.790275
8.76712 0.611258 -0.791432
8.76901 0.60976 -0.792586
8.77091 0.608261 -0.793737
8.7728 0.606759 -0.794886
8.77469 0.605255 -0.796032
8.77658 0.603749 -0.797174
8.77847 0.602241 -0.798315
8.78036 0.60073 -0.799452
8.78225 0.599218 -0.800586
8.78414 0.597703 -0.801717
8.78603 0.596186 -0.802846
8.78792 0.594668 -0.803972
8.78981 0.593147 -0.805095
8.7917 0.591623 -0.806214
8.79359 0.590098 -0.807332
8.79548 0.588571 -0.808446
8.79737 0.587041 -0.809557
8.79926 0.58551 -0.810665
8.80115 0.583976 -0.811771
8.80305 0.58244 -0.812874
8.80494 0.580902 -0.813973
8.80683 0.579362 -0.81507
8.80872 0.57782 -0.816164
8.81061 0.576276 -0.817255
8.8125 0.57473 -0.818343
8.81439 0.573182 -0.819428
8.81628 0.571632 -0.82051
8.81817 0.57008 -0.821589
8.82006 0.568525 -0.822666
8.82195 0.566969 -0.823739
8.82384 0.565411 -0.82481
8.82573 0.56385 -0.825877
8.82762 0.562288 -0.826942
8.82951 0.560723 -0.828003
8.8314 0.559157 -0.829062
8.83329 0.557589 -0.830117
8.83519 0.556018 -0.83117
8.83708 0.554446 -0.83222
8.83897 0.552871 -0.833267
8.84086 0.551295 -0.83431
8.84275 0.549717 -0.835351
8.84464 0.548136 -0.836389
8.84653 0.546554 -0.837424
8.84842 0.54497 -0.838456
8.85031 0.543384 -0.839484
8.8522 0.541796 -0.84051
8.85409 0.540206 -0.841533
8.85598 0.538614 -0.842553
8.85787 0.53702 -0.84357
8.85976 0.535424 -0.844583
8.86165 0.533826 -0.845594
8.86354 0.532227 -0.846602
8.86543 0.530625 -0.847607
8.86733 0.529022 -0.848608
8.86922 0.527417 -0.849607
8.87111 0.525809 -0.850602
8.873 0.5242 -0.851595
8.87489 0.522589 -0.852585
8.87678 0.520976 -0.853571
8.87867 0.519362 -0.854554
8.88056 0.517745 -0.855535
8.88245 0.516127 -0.856512
8.88434 0.514507 -0.857486
8.88623 0.512885 -0.858458
8.88812 0.511261 -0.859426
8.89001 0.509635 -0.860391
8.8919 0.508007 -0.861353
8.89379 0.506378 -0.862312
8.89568 0.504747 -0.863267
8.89757 0.503114 -0.86422
8.89947 0.501479 -0.86517
8.90136 0.499842 -0.866116
8.90325 0.498204 -0.86706
8.90514 0.496564 -0.868
8.90703 0.494922 -0.868937
8.90892 0.493278 -0.869872
8.91081 0.491633 -0.870803
8.9127 0.489986 -0.87173
8.91459 0.488337 -0.872655
8.91648 0.486686 -0.873577
8.91837 0.485034 -0.874496
8.92026 0.483379 -0.875411
8.92215 0.481724 -0.876323
8.92404 0.480066 -0.877232
8.92593 0.478407 -0.878138
8.92782 0.476746 -0.879041
8.92971 0.475083 -0.879941
8.93161 0.473418 -0.880838
8.9335 0.471752 -0.881731
8.93539 0.470084 -0.882622
8.93728 0.468415 -0.883509
8.93917 0.466744 -0.884393
8.94106 0.465071 -0.885273
8.94295 0.463396 -0.886151
8.94484 0.46172 -0.887026
8.94673 0.460042 -0.887897
8.94862 0.458363 -0.888765
8.95051 0.456682 -0.88963
8.9524 0.454999 -0.890492
8.95429 0.453315 -0.891351
8.95618 0.451629 -0.892206
8.95807 0.449941 -0.893058
8.95996 0.448252 -0.893907
8.96185 0.446561 -0.894753
8.96375 0.444869 -0.895596
8.96564 0.443175 -0.896435
8.96753 0.441479 -0.897272
8.96942 0.439782 -0.898105
8.97131 0.438083 -0.898934
8.9732 0.436383 -0.899761
8.97509 0.434681 -0.900585
8.97698 0.432978 -0.901405
8.97887 0.431273 -0.902222
8.98076 0.429566 -0.903035
8.98265 0.427858 -0.903846
8.98454 0.426149 -0.904653
8.98643 0.424437 -0.905457
8.98832 0.422725 -0.906258
8.99021 0.421011 -0.907056
8.9921 0.419295 -0.90785
8.99399 0.417578 -0.908641
8.99589 0.415859 -0.909429
8.99778 0.414139 -0.910214
8.99967 0.412418 -0.910995
9.00156 0.410695 -0.911773
9.00345 0.40897 -0.912548
9.00534 0.407244 -0.913319
9.00723 0.405517 -0.914088
9.00912 0.403788 -0.914853
9.01101 0.402058 -0.915614
9.0129 0.400326 -0.916373
9.01479 0.398593 -0.917128
9.01668 0.396858 -0.91788
9.01857 0.395122 -0.918629
9.02046 0.393384 -0.919374
9.02235 0.391646 -0.920116
9.02424 0.389905 -0.920855
9.02613 0.388164 -0.92159
9.02802 0.386421 -0.922323
9.02992 0.384676 -0.923052
9.03181 0.38293 -0.923777
9.0337 0.381183 -0.9245
9.03559 0.379435 -0.925219
9.03748 0.377685 -0.925934
9.03937 0.375934 -0.926647
9.04126 0.374181 -0.927356
9.04315 0.372427 -0.928061
9.04504 0.370672 -0.928764
9.04693 0.368915 -0.929463
9.04882 0.367157 -0.930159
9.05071 0.365398 -0.930851
9.0526 0.363638 -0.93154
9.05449 0.361876 -0.932226
9.05638 0.360113 -0.932909
9.05827 0.358348 -0.933588
9.06016 0.356583 -0.934264
9.06206 0.354816 -0.934936
9.06395 0.353048 -0.935605
9.06584 0.351278 -0.936271
9.06773 0.349507 -0.936934
9.06962 0.347735 -0.937593
9.07151 0.345962 -0.938248
9.0734 0.344188 -0.938901
9.07529 0.342412 -0.93955
9.07718 0.340635 -0.940196
9.07907 0.338857 -0.940838
9.08096 0.337078 -0.941477
9.08285 0.335297 -0.942112
9.08474 0.333515 -0.942745
9.08663 0.331732 -0.943374
9.08852 0.329948 -0.943999
9.09041 0.328163 -0.944621
9.0923 0.326377 -0.94524
9.0942 0.324589 -0.945855
9.09609 0.3228 -0.946467
9.09798 0.32101 -0.947076
9.09987 0.319219 -0.947681
9.10176 0.317427 -0.948283
9.10365 0.315633 -0.948881
9.10554 0.313839 -0.949476
9.10743 0.312043 -0.950068
9.10932 0.310247 -0.950656
9.11121 0.308449 -0.951241
9.1131 0.30665 -0.951822
9.11499 0.30485 -0.9524
9.11688 0.303049 -0.952975
9.11877 0.301246 -0.953546
9.12066 0.299443 -0.954114
9.12255 0.297639 -0.954679
9.12444 0.295833 -0.95524
9.12634 0.294027 -0.955797
9.12823 0.292219 -0.956351
9.13012 0.290411 -0.956902
9.13201 0.288601 -0.957449
9.1339 0.28679 -0.957993
9.13579 0.284979 -0.958534
9.13768 0.283166 -0.959071
9.13957 0.281352 -0.959605
9.14146 0.279538 -0.960135
9.14335 0.277722 -0.960662
9.14524 0.275905 -0.961185
9.14713 0.274087 -0.961705
9.14902 0.272269 -0.962221
9.15091 0.270449 -0.962734
9.1528 0.268628 -0.963244
9.15469 0.266807 -0.96375
9.15658 0.264984 -0.964253
9.15848 0.263161 -0.964752
9.16037 0.261336 -0.965248
9.16226 0.259511 -0.96574
9.16415 0.257685 -0.966229
9.16604 0.255858 -0.966714
9.16793 0.25403 -0.967196
9.16982 0.252201 -0.967675
9.17171 0.250371 -0.96815
9.1736 0.24854 -0.968622
9.17549 0.246708 -0.96909
9.17738 0.244875 -0.969555
9.17927 0.243042 -0.970016
9.18116 0.241208 -0.970474
9.18305 0.239372 -0.970928
9.18494 0.237536 -0.971379
9.18683 0.2357 -0.971826
9.18872 0.233862 -0.97227
9.19062 0.232023 -0.97271
9.19251 0.230184 -0.973147
9.1944 0.228344 -0.973581
9.19629 0.226503 -0.974011
9.19818 0.224661 -0.974437
9.20007 0.222818 -0.97486
9.20196 0.220975 -0.97528
9.20385 0.21913 -0.975696
9.20574 0.217285 -0.976108
9.20763 0.215439 -0.976517
9.20952 0.213593 -0.976923
9.21141 0.211746 -0.977325
9.2133 0.209897 -0.977723
9.21519 0.208049 -0.978118
9.21708 0.206199 -0.97851
9.21897 0.204349 -0.978898
9.22086 0.202498 -0.979283
9.22276 0.200646 -0.979664
9.22465 0.198793 -0.980041
9.22654 0.19694 -0.980416
9.22843 0.195086 -0.980786
9.23032 0.193232 -0.981153
9.23221 0.191376 -0.981517
9.2341 0.18952 -0.981877
9.23599 0.187664 -0.982233
9.23788 0.185806 -0.982586
9.23977 0.183948 -0.982936
9.24166 0.18209 -0.983282
9.24355 0.18023 -0.983624
9.24544 0.17837 -0.983963
9.24733 0.17651 -0.984299
9.24922 0.174649 -0.984631
9.25111 0.172787 -0.984959
9.253 0.170924 -0.985284
9.2549 0.169061 -0.985606
9.25679 0.167198 -0.985923
9.25868 0.165333 -0.986238
9.26057 0.163469 -0.986549
9.26246 0.161603 -0.986856
9.26435 0.159737 -0.98716
9.26624 0.15787 -0.98746
9.26813 0.156003 -0.987757
9.27002 0.154136 -0.98805
9.27191 0.152267 -0.988339
9.2738 0.150398 -0.988625
9.27569 0.148529 -0.988908
9.27758 0.146659 -0.989187
9.27947 0.144789 -0.989463
9.28136 0.142918 -0.989735
9.28325 0.141047 -0.990003
9.28514 0.139175 -0.990268
9.28704 0.137302 -0.990529
9.28893 0.135429 -0.990787
9.29082 0.133556 -0.991041
9.29271 0.131682 -0.991292
9.2946 0.129808 -0.991539
9.29649 0.127933 -0.991783
9.29838 0.126057 -0.992023
9.30027 0.124182 -0.99226
9.30216 0.122306 -0.992493
9.30405 0.120429 -0.992722
9.30594 0.118552 -0.992948
9.30783 0.116674 -0.99317
9.30972 0.114797 -0.993389
9.31161 0.112918 -0.993604
9.3135 0.11104 -0.993816
9.31539 0.10916 -0.994024
9.31728 0.107281 -0.994229
9.31918 0.105401 -0.99443
9.32107 0.103521 -0.994627
9.32296 0.10164 -0.994821
9.32485 0.0997593 -0.995012
9.32674 0.097878 -0.995198
9.32863 0.0959963 -0.995382
9.33052 0.0941142 -0.995561
9.33241 0.0922319 -0.995738
9.3343 0.0903492 -0.99591
9.33619 0.0884662 -0.996079
9.33808 0.0865828 -0.996245
9.33997 0.0846992 -0.996407
9.34186 0.0828153 -0.996565
9.34375 0.080931 -0.99672
9.34564 0.0790465 -0.996871
9.34753 0.0771617 -0.997019
9.34942 0.0752766 -0.997163
9.35132 0.0733912 -0.997303
9.35321 0.0715056 -0.99744
9.3551 0.0696198 -0.997574
9.35699 0.0677336 -0.997703
9.35888 0.0658473 -0.99783
9.36077 0.0639607 -0.997952
9.36266 0.0620738 -0.998072
9.36455 0.0601868 -0.998187
9.36644 0.0582995 -0.998299
9.36833 0.056412 -0.998408
9.37022 0.0545244 -0.998512
9.37211 0.0526365 -0.998614
9.374 0.0507484 -0.998711
9.37589 0.0488602 -0.998806
9.37778 0.0469718 -0.998896
9.37967 0.0450832 -0.998983
9.38156 0.0431945 -0.999067
9.38346 0.0413056 -0.999147
9.38535 0.0394165 -0.999223
9.38724 0.0375273 -0.999296
9.38913 0.035638 -0.999365
9.39102 0.0337486 -0.99943
9.39291 0.031859 -0.999492
9.3948 0.0299693 -0.999551
9.39669 0.0280795 -0.999606
9.39858 0.0261896 -0.999657
9.40047 0.0242996 -0.999705
9.40236 0.0224096 -0.999749
9.40425 0.0205194 -0.999789
9.40614 0.0186292 -0.999826
9.40803 0.0167389 -0.99986
9.40992 0.0148486 -0.99989
9.41181 0.0129582 -0.999916
9.4137 0.0110677 -0.999939
9.4156 0.00917722 -0.999958
9.41749 0.00728669 -0.999973
9.41938 0.00539615 -0.999985
9.42127 0.00350558 -0.999994
9.42316 0.001615 -0.999999
9.42505 -0.000275588 -1
9.42694 -0.00216617 -0.999998
9.42883 -0.00405675 -0.999992
9.43072 -0.00594731 -0.999982
9.43261 -0.00783785 -0.999969
9.4345 -0.00972837 -0.999953
9.43639 -0.0116188 -0.999933
9.43828 -0.0135093 -0.999909
9.44017 -0.0153997 -0.999881
9.44206 -0.01729 -0.999851
9.44395 -0.0191803 -0.999816
9.44584 -0.0210705 -0.999778
9.44773 -0.0229606 -0.999736
9.44963 -0.0248507 -0.999691
9.45152 -0.0267406 -0.999642
9.45341 -0.0286305 -0.99959
9.4553 -0.0305202 -0.999534
9.45719 -0.0324099 -0.999475
9.45908 -0.0342994 -0.999412
9.46097 -0.0361888 -0.999345
9.46286 -0.0380781 -0.999275
9.46475 -0.0399673 -0.999201
9.46664 -0.0418563 -0.999124
9.46853 -0.0437451 -0.999043
9.47042 -0.0456338 -0.998958
9.47231 -0.0475223 -0.99887
9.4742 -0.0494107 -0.998779
9.47609 -0.0512989 -0.998683
9.47798 -0.0531869 -0.998585
9.47987 -0.0550747 -0.998482
9.48177 -0.0569623 -0.998376
9.48366 -0.0588498 -0.998267
9.48555 -0.060737 -0.998154
9.48744 -0.0626239 -0.998037
9.48933 -0.0645107 -0.997917
9.49122 -0.0663972 -0.997793
9.49311 -0.0682835 -0.997666
9.495 -0.0701696 -0.997535
9.49689 -0.0720554 -0.997401
9.49878 -0.0739409 -0.997263
9.50067 -0.0758262 -0.997121
9.50256 -0.0777112 -0.996976
9.50445 -0.0795959 -0.996827
9.50634 -0.0814804 -0.996675
9.50823 -0.0833645 -0.996519
9.51012 -0.0852484 -0.99636
9.51201 -0.0871319 -0.996197
9.51391 -0.0890152 -0.99603
9.5158 -0.0908981 -0.99586
9.51769 -0.0927807 -0.995687
9.51958 -0.094663 -0.995509
9.52147 -0.0965449 -0.995329
9.52336 -0.0984265 -0.995144
9.52525 -0.100308 -0.994956
9.52714 -0.102189 -0.994765
9.52903 -0.104069 -0.99457
9.53092 -0.105949 -0.994372
9.53281 -0.107829 -0.994169
9.5347 -0.109708 -0.993964
9.53659 -0.111587 -0.993755
9.53848 -0.113466 -0.993542
9.54037 -0.115344 -0.993326
9.54226 -0.117222 -0.993106
9.54415 -0.119099 -0.992882
9.54605 -0.120976 -0.992655
9.54794 -0.122853 -0.992425
9.54983 -0.124729 -0.992191
9.55172 -0.126604 -0.991953
9.55361 -0.128479 -0.991712
9.5555 -0.130354 -0.991468
9.55739 -0.132228 -0.991219
9.55928 -0.134102 -0.990968
9.56117 -0.135975 -0.990712
9.56306 -0.137848 -0.990453
9.56495 -0.13972 -0.990191
9.56684 -0.141592 -0.989925
9.56873 -0.143463 -0.989656
9.57062 -0.145334 -0.989383
9.57251 -0.147204 -0.989106
9.5744 -0.149074 -0.988826
9.57629 -0.150943 -0.988542
9.57819 -0.152812 -0.988255
9.58008 -0.15468 -0.987965
9.58197 -0.156548 -0.98767
9.58386 -0.158415 -0.987373
9.58575 -0.160281 -0.987071
9.58764 -0.162147 -0.986767
9.58953 -0.164012 -0.986458
9.59142 -0.165877 -0.986146
9.59331 -0.167741 -0.985831
9.5952 -0.169605 -0.985512
9.59709 -0.171467 -0.98519
9.59898 -0.17333 -0.984864
9.60087 -0.175191 -0.984534
9.60276 -0.177052 -0.984201
9.60465 -0.178913 -0.983865
9.60654 -0.180773 -0.983525
9.60843 -0.182632 -0.983181
9.61033 -0.18449 -0.982834
9.61222 -0.186348 -0.982484
9.61411 -0.188205 -0.98213
9.616 -0.190062 -0.981772
9.61789 -0.191917 -0.981411
9.61978 -0.193772 -0.981047
9.62167 -0.195627 -0.980678
9.62356 -0.197481 -0.980307
9.62545 -0.199334 -0.979932
9.62734 -0.201186 -0.979553
9.62923 -0.203037 -0.979171
9.63112 -0.204888 -0.978785
9.63301 -0.206738 -0.978396
9.6349 -0.208588 -0.978004
9.63679 -0.210436 -0.977608
9.63868 -0.212284 -0.977208
9.64057 -0.214131 -0.976805
9.64247 -0.215978 -0.976398
9.64436 -0.217823 -0.975988
9.64625 -0.219668 -0.975575
9.64814 -0.221512 -0.975158
9.65003 -0.223355 -0.974737
9.65192 -0.225198 -0.974313
9.65381 -0.227039 -0.973886
9.6557 -0.22888 -0.973455
9.65759 -0.23072 -0.97302
9.65948 -0.232559 -0.972582
9.66137 -0.234398 -0.972141
9.66326 -0.236235 -0.971696
9.66515 -0.238072 -0.971248
9.66704 -0.239908 -0.970796
9.66893 -0.241743 -0.97034
9.67082 -0.243577 -0.969882
9.67271 -0.24541 -0.969419
9.67461 -0.247242 -0.968954
9.6765 -0.249074 -0.968485
9.67839 -0.250904 -0.968012
9.68028 -0.252734 -0.967536
